_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,fluency_assessment,reply,validation_log,abstr_da,abstr_utt,da,type,utt,check_result
887359663,2/24/2016 21:44:15,1904336588,2/24/2016 21:28:16,false,clixsense,0.55,21875134,GBR,,,146.90.159.160,"{""text"":""At 11:15pm, take subway line 6 from Penn Station to Wall Street."",""result"":""yes""}","At 11:15pm, take subway line 6 from Penn Station to Wall Street.",,"inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")",*STOP to *STOP,"vehicle=subway, direction=Wall Street, from_stop=Penn Station, departure_time=11:15pm, line=6",reply,Penn Station to Wall Street,Y-
887359664,2/24/2016 21:06:07,1904298121,2/24/2016 21:03:10,false,elite,0.5279,36350388,USA,FL,Naples,76.1.163.13,"{""text"":""What station are you coming from and to what direction?"",""result"":""yes""}",What station are you coming from and to what direction?,,"inform(vehicle=""*VEHICLE"")",i'd rather use the *VEHICLE,"from_stop=?, to_stop=?",request,i'd rather use the subway,Y-
887359664,2/24/2016 21:40:54,1904334460,2/24/2016 21:35:28,false,clixsense,0.4333,6344072,CAN,BC,Burnaby,172.218.166.58,"{""text"":""You want to go from where to where?"",""result"":""yes""}",You want to go from where to where?,"/// """" --- Your reply is missing the following information: from_stop=?, to_stop=? /// ""Use which subway from where to where?"" --- Your reply contains superfluous information: vehicle /// ""From where to where?"" --- Your reply is too short. Use full, fluent sentences. /// ""From where to where?"" --- Your reply is too short. Use full, fluent sentences.","inform(vehicle=""*VEHICLE"")",i'd rather use the *VEHICLE,"from_stop=?, to_stop=?",request,i'd rather use the subway,Y-
887359664,2/24/2016 21:42:01,1904335143,2/24/2016 21:36:33,false,fastcashgpt,0.5426,31726334,USA,FL,Fort Myers,184.0.224.229,"{""text"":""I have received your request and need to know from where and to where you are traveling."",""result"":""yes""}",I need to know from where and to where you are traveling.  ,,"inform(vehicle=""*VEHICLE"")",i'd rather use the *VEHICLE,"from_stop=?, to_stop=?",request,i'd rather use the subway,E- I have received your request and need to know from where and to where you are traveling.
887359665,2/24/2016 21:45:40,1904337583,2/24/2016 21:43:53,false,instagc,0.5433,18672993,CAN,BC,Vancouver,76.77.82.83,"{""text"":""It will take around 55 minutes"",""result"":""yes""}",It will take around 55 minutes,"/// ""It will take around "" --- Your reply is missing the following information: 55 minutes",request(duration),how much time is needed for the journey and,duration=55 minutes,reply,how much time is needed for the journey and,Y-S
887359665,2/24/2016 22:07:29,1904350278,2/24/2016 21:44:16,false,clixsense,0.55,21875134,GBR,,,146.90.159.160,"{""text"":""The journey will take 55 minutes."",""result"":""yes""}",The journey will take 55 minutes.,,request(duration),how much time is needed for the journey and,duration=55 minutes,reply,how much time is needed for the journey and,Y-LS
887359665,2/24/2016 22:20:23,1904358736,2/24/2016 22:18:29,false,zoombucks,0.5261,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""it takes 55 minutes to get there"",""result"":""yes""}",it takes 55 minutes to get there,,request(duration),how much time is needed for the journey and,duration=55 minutes,reply,how much time is needed for the journey and,Y-
887359666,2/24/2016 21:19:09,1904304853,2/24/2016 21:17:34,false,zoombucks,0.5261,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""from where to where"",""result"":""yes""}",from where to where,,"inform(from_stop=""*STREET"")",i am travelling from *STOP and,to_stop=?,request,i am travelling from Bleecker Street and,N-
887359666,2/24/2016 21:20:36,1904305700,2/24/2016 21:19:28,false,instagc,0.5833,33330229,USA,PA,Dallas,216.37.236.1,"{""text"":""Where are you going to?"",""result"":""yes""}",Where are you going to?,,"inform(from_stop=""*STREET"")",i am travelling from *STOP and,to_stop=?,request,i am travelling from Bleecker Street and,Y-
887359666,2/24/2016 21:21:45,1904306267,2/24/2016 21:20:08,false,prodege,0.64,9557163,USA,IL,Des Plaines,24.1.211.212,"{""text"":""You want to go to where?"",""result"":""yes""}",You want to go to where?,,"inform(from_stop=""*STREET"")",i am travelling from *STOP and,to_stop=?,request,i am travelling from Bleecker Street and,Y-
887359667,2/24/2016 21:54:00,1904342551,2/24/2016 21:47:42,false,instagc,0.5433,18672993,CAN,BC,Vancouver,76.77.82.83,"{""text"":""Please use bus M60 at 11:07pm from Cathedral Parkway to Columbus Circle"",""result"":""yes""}",Please use bus M60 at 11:07pm from Cathedral Parkway to Columbus Circle,"/// ""Please use "" --- Your reply is missing the following information: Columbus Circle, Cathedral Parkway, bus, M60, 11:07pm /// ""Please use bus"" --- Your reply is missing the following information: Columbus Circle, Cathedral Parkway, M60, 11:07pm /// ""Please use bus "" --- Your reply is missing the following information: Columbus Circle, Cathedral Parkway, M60, 11:07pm /// ""Please use bus M60"" --- Your reply is missing the following information: Columbus Circle, Cathedral Parkway, 11:07pm /// ""Please use bus M60 at "" --- Your reply is missing the following information: Columbus Circle, Cathedral Parkway, 11:07pm /// ""Please use bus M60 at 11:07pm"" --- Your reply is missing the following information: Columbus Circle, Cathedral Parkway /// ""Please use bus M60 at 11:07pm from "" --- Your reply is missing the following information: Columbus Circle, Cathedral Parkway /// ""Please use bus M60 at 11:07pm from Cathedral Parkway"" --- Your reply is missing the following information: Columbus Circle /// ""Please use bus M60 at 11:07pm from Cathedral Parkway to "" --- Your reply is missing the following information: Columbus Circle","inform(from_stop=""*STREET"")",from *STOP t-,"direction=Columbus Circle, from_stop=Cathedral Parkway, vehicle=bus, line=M60, departure_time=11:07pm",reply,from Cathedral Parkway t-,Y-
887359667,2/24/2016 22:01:38,1904346782,2/24/2016 22:00:01,false,zoombucks,0.5261,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""take line M60 bus at 11:07pm from Cathedral Parkway dir Columbus Circle"",""result"":""yes""}",take line M60 bus at 11:07pm from Cathedral Parkway direction Columbus Circle  ,,"inform(from_stop=""*STREET"")",from *STOP t-,"direction=Columbus Circle, from_stop=Cathedral Parkway, vehicle=bus, line=M60, departure_time=11:07pm",reply,from Cathedral Parkway t-,E- take line M60 bus at 11:07pm from Cathedral Parkway dir Columbus Circle
887359667,2/24/2016 22:03:10,1904347506,2/24/2016 21:58:28,false,fastcashgpt,0.5426,31726334,USA,FL,Fort Myers,184.0.224.229,"{""text"":""I have received your question and you can take the M60 bus at 11:07pm from Cathedral Parkway to Columbus Circle."",""result"":""yes""}",you can take the M60 bus at 11:07pm from Cathedral Parkway to Columbus Circle.  ,,"inform(from_stop=""*STREET"")",from *STOP t-,"direction=Columbus Circle, from_stop=Cathedral Parkway, vehicle=bus, line=M60, departure_time=11:07pm",reply,from Cathedral Parkway t-,E- I have received your question and you can take the M60 bus at 11:07pm from Cathedral Parkway to Columbus Circle.
887359668,2/24/2016 21:19:09,1904304854,2/24/2016 21:17:34,false,zoombucks,0.5261,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""from where to where stop"",""result"":""yes""}",from where to where stop,"/// ""from where to where"" --- Your reply is too short. Use full, fluent sentences.","inform(vehicle=""*VEHICLE"")",i need to find a *VEHICLE connection,"from_stop=?, to_stop=?",request,i need to find a bus connection,N-
887359668,2/24/2016 21:20:36,1904305706,2/24/2016 21:19:28,false,instagc,0.5833,33330229,USA,PA,Dallas,216.37.236.1,"{""text"":""Where are you coming from and going to. "",""result"":""yes""}",Where are you coming from and going to.,,"inform(vehicle=""*VEHICLE"")",i need to find a *VEHICLE connection,"from_stop=?, to_stop=?",request,i need to find a bus connection,Y-
887359668,2/24/2016 21:21:45,1904306278,2/24/2016 21:20:08,false,prodege,0.64,9557163,USA,IL,Des Plaines,24.1.211.212,"{""text"":""You want to go where from where?"",""result"":""yes""}",You want to go where from where?,,"inform(vehicle=""*VEHICLE"")",i need to find a *VEHICLE connection,"from_stop=?, to_stop=?",request,i need to find a bus connection,Y-
887359669,2/24/2016 21:08:24,1904299221,2/24/2016 21:06:08,false,elite,0.5279,36350388,USA,FL,Naples,76.1.163.13,"{""text"":""At 6:00 pm, from what station and to what direction?"",""result"":""yes""}","At 6:00 pm, from what station and to what direction?",,"inform(departure_time=""*DEPARTURE_TIME"")&inform(ampm=""*AMPM"")",can i get a schedule at *NUMBER *AMPM,"confirm: departure_time=6:00, ampm=pm; request: from_stop=?, to_stop=?",confirm-request,can i get a schedule at six pm,Y-S
887359669,2/24/2016 21:08:50,1904299442,2/24/2016 21:04:17,false,instagc,0.5833,33330229,USA,PA,Dallas,216.37.236.1,"{""text"":""You want a schedule for 6:00 pm. From where is it coming and to where is it going. "",""result"":""yes""}",You want a schedule for 6:00 pm. From where is it coming and to where is it going.,,"inform(departure_time=""*DEPARTURE_TIME"")&inform(ampm=""*AMPM"")",can i get a schedule at *NUMBER *AMPM,"confirm: departure_time=6:00, ampm=pm; request: from_stop=?, to_stop=?",confirm-request,can i get a schedule at six pm,Y-LS
887359669,2/24/2016 21:09:11,1904299663,2/24/2016 21:06:46,false,zoombucks,0.5261,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""take any vehicle 6:00 pm from where to where "",""result"":""yes""}",take any vehicle 6:00 pm from where to where,"/// ""6:00 pm from where to where"" --- Your reply is too short. Use full, fluent sentences. /// ""take 6:00 pm from where to where "" --- Your reply is too short. Use full, fluent sentences.","inform(departure_time=""*DEPARTURE_TIME"")&inform(ampm=""*AMPM"")",can i get a schedule at *NUMBER *AMPM,"confirm: departure_time=6:00, ampm=pm; request: from_stop=?, to_stop=?",confirm-request,can i get a schedule at six pm,N-
887359670,2/24/2016 21:43:52,1904336339,2/24/2016 21:41:07,false,instagc,0.5433,18672993,CAN,BC,Vancouver,76.77.82.83,"{""text"":""Please use the 8:15am subway L from Houston Street to Franklin Street"",""result"":""yes""}",Please use the 8:15am subway L from Houston Street to Franklin Street,"/// ""Please use the "" --- Your reply is missing the following information: 8:15am, subway, Franklin Street, Houston Street /// ""Please use the 8:15am"" --- Your reply is missing the following information: subway, Franklin Street, Houston Street /// ""Please use the 8:15am "" --- Your reply is missing the following information: subway, Franklin Street, Houston Street /// ""Please use the 8:15am subway"" --- Your reply is missing the following information: Franklin Street, Houston Street /// ""Please use the 8:15am subway "" --- Your reply is missing the following information: Franklin Street, Houston Street /// ""Please use the 8:15am subway L"" --- Your reply is missing the following information: Franklin Street, Houston Street /// ""Please use the 8:15am subway L from "" --- Your reply is missing the following information: Franklin Street, Houston Street /// ""Please use the 8:15am subway L from Houston Street"" --- Your reply is missing the following information: Franklin Street /// ""Please use the 8:15am subway L from Houston Street to "" --- Your reply is missing the following information: Franklin Street","inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")",what about from *STOP to *STOP,"departure_time=8:15am, vehicle=subway, direction=Franklin Street, line=L, from_stop=Houston Street",reply,what about from Houston Street to Franklin Street,Y-S
887359670,2/24/2016 21:48:06,1904339018,2/24/2016 21:44:28,false,clixsense,0.4333,6344072,CAN,BC,Burnaby,172.218.166.58,"{""text"":""You take subway line L from Houston Street to Franklin Street at 8:15am."",""result"":""yes""}",You take subway line L from Houston Street to Franklin Street at 8:15am.,"/// """" --- Your reply is missing the following information: 8:15am, subway, Franklin Street, L, Houston Street","inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")",what about from *STOP to *STOP,"departure_time=8:15am, vehicle=subway, direction=Franklin Street, line=L, from_stop=Houston Street",reply,what about from Houston Street to Franklin Street,Y-
887359670,2/24/2016 21:50:11,1904340376,2/24/2016 21:42:02,false,fastcashgpt,0.5426,31726334,USA,FL,Fort Myers,184.0.224.229,"{""text"":""I have received your question and you can travel from Houston Street on the L line subway at 8:15am to Franklin Street."",""result"":""yes""}",you can travel from Houston Street on the L line subway at 8:15am to Franklin Street.  ,,"inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")",what about from *STOP to *STOP,"departure_time=8:15am, vehicle=subway, direction=Franklin Street, line=L, from_stop=Houston Street",reply,what about from Houston Street to Franklin Street,E- I have received your question and you can travel from Houston Street on the L line subway at 8:15am to Franklin Street.
887359672,2/24/2016 21:10:57,1904300595,2/24/2016 21:09:12,false,zoombucks,0.5261,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""not found the bus from where to where"",""result"":""yes""}",not found the bus from where to where,,"inform(vehicle=""*VEHICLE"")",want to find a *VEHICLE connection,"*=notfound, vehicle=bus",apologize,want to find a bus connection,N-
887359672,2/24/2016 21:12:31,1904301463,2/24/2016 21:10:45,false,instagc,0.5833,33330229,USA,PA,Dallas,216.37.236.1,"{""text"":""Sorry, a bus connection was not found "",""result"":""yes""}","Sorry, a bus connection was not found",,"inform(vehicle=""*VEHICLE"")",want to find a *VEHICLE connection,"*=notfound, vehicle=bus",apologize,want to find a bus connection,Y-LS
