Testing connection to the update server..
how to travel to bowling green	how to travel to *STOP	inform(to_stop="Bowling Green")	inform(to_stop="*STOP")
start over	start over	restart()	restart()
how to travel from houston street	how to travel from *STREET	inform(from_street="Houston St")	inform(from_street="*STREET")
bowling green	*STOP	inform(stop="Bowling Green")	inform(stop="*STOP")
yes	yes	affirm()	affirm()
houston street	*STREET	inform(street="Houston St")	inform(street="*STREET")
what time will i arrive	what time will i arrive	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
six p m schedule	*NUMBER *AMPM schedule	inform(departure_time="6:00")&inform(ampm="pm")&inform(task="find_connection")	inform(departure_time="*DEPARTURE_TIME")&inform(ampm="*AMPM")&inform(task="find_connection")
i'd rather use the bus	i'd rather use the *VEHICLE	inform(vehicle="bus")	inform(vehicle="*VEHICLE")
um lincoln center to delancey street	um *STOP to *STREET	inform(to_street="Delancey St")&inform(from_stop="Lincoln Center")	inform(to_street="*STREET")&inform(from_stop="*STOP")
no lincoln center	no *STOP	inform(stop="Lincoln Center")&negate()	inform(stop="*STOP")&negate()
travelling to delancey street	travelling to *STREET	inform(to_street="Delancey St")	inform(to_street="*STREET")
no	no	negate()	negate()
no	no	negate()	negate()
delan- street	delan- street	null()	null()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
(hum) public transport from broad street to port authority bus terminal (noise)	(hum) public transport from *STREET to *STOP (noise)	inform(from_street="Broad St")&inform(to_stop="Port Authority Bus Terminal")	inform(from_street="*STREET")&inform(to_stop="*STOP")
how how long will it take	how how long will it take	request(duration)	request(duration)
i need a ride at six p m	i need a ride at *NUMBER *AMPM	inform(time="6:00")&inform(ampm="pm")	inform(time="*TIME")&inform(ampm="*AMPM")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
lincoln center	*STOP	inform(stop="Lincoln Center")	inform(stop="*STOP")
columbus circle	*STREET	inform(street="Columbus Cir")	inform(street="*STREET")
columbus	*CITY	inform(city="Columbus")	inform(city="*CITY")
circle	*CITY	inform(city="Circle")	inform(city="*CITY")
columbus circle	*STREET	inform(street="Columbus Cir")	inform(street="*STREET")
columbus circle	*STREET	inform(street="Columbus Cir")	inform(street="*STREET")
columbus	*CITY	inform(city="Columbus")	inform(city="*CITY")
columbus circle	*STREET	inform(street="Columbus Cir")	inform(street="*STREET")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
park place to cathedral parkway	*STREET to *STREET	inform(from_street="Park Pl")&inform(to_street="Cathedral Pkwy")	inform(from_street="*STREET")&inform(to_street="*STREET")
how long will it take	how long will it take	request(duration)	request(duration)
what time will i arrive	what time will i arrive	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
franklin street	*STREET	inform(street="Franklin St")	inform(street="*STREET")
wall street	*STREET	inform(street="Wall St")	inform(street="*STREET")
franklin street	*STREET	inform(street="Franklin St")	inform(street="*STREET")
what time will i reach my destination	what time will i reach my destination	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
i'd like a subsequent schedule please	i'd like a subsequent schedule please	inform(task="find_connection")	inform(task="find_connection")
i want to take the bus	i want to take the *VEHICLE	inform(vehicle="bus")&inform(task="find_connection")	inform(vehicle="*VEHICLE")&inform(task="find_connection")
no wall street	no *STREET	inform(street="Wall St")&negate()	inform(street="*STREET")&negate()
no	no	negate()	negate()
alright then go to dyckman street	alright then go to *STREET	inform(to_street="Dyckman St")	inform(to_street="*STREET")
franklin street to dyckman street	*STREET to *STREET	inform(from_street="Franklin St")&inform(to_street="Dyckman St")	inform(from_street="*STREET")&inform(to_street="*STREET")
alright	alright	null()	null()
cancel the bus	cancel the *VEHICLE	deny(vehicle="bus")	deny(vehicle="*VEHICLE")
franklin street to dyckman street	*STREET to *STREET	inform(from_street="Franklin St")&inform(to_street="Dyckman St")	inform(from_street="*STREET")&inform(to_street="*STREET")
franklin	*CITY	inform(city="Franklin")	inform(city="*CITY")
franklin street	*STREET	inform(street="Franklin St")	inform(street="*STREET")
franklin street	*STREET	inform(street="Franklin St")	inform(street="*STREET")
franklin street	*STREET	inform(street="Franklin St")	inform(street="*STREET")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
yes i'd like to go from inwood to grand central	yes i'd like to go from *STOP to *STOP	inform(from_stop="Inwood")&inform(to_stop="Grand Central")&affirm()&inform(task="find_connection")	inform(from_stop="*STOP")&inform(to_stop="*STOP")&affirm()&inform(task="find_connection")
hello	hello	hello()	hello()
yes	yes	affirm()	affirm()
ok i would like to go to astor place	ok i would like to go to *STREET	inform(to_street="Astor Pl")&ack()&inform(task="find_connection")	inform(to_street="*STREET")&ack()&inform(task="find_connection")
yes	yes	affirm()	affirm()
i would like to go to astor place	i would like to go to *STREET	inform(to_street="Astor Pl")&inform(task="find_connection")	inform(to_street="*STREET")&inform(task="find_connection")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i want to go from astor place to prince street	i want to go from *STREET to *STREET	inform(from_street="Astor Pl")&inform(to_street="Prince St")&inform(task="find_connection")	inform(from_street="*STREET")&inform(to_street="*STREET")&inform(task="find_connection")
yes	yes	affirm()	affirm()
what time will i arrive at my destination	what time will i arrive at my destination	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
no	no	negate()	negate()
what	what	null()	null()
repeat please	repeat please	repeat()	repeat()
what time will i arrive at prince street	what time will i arrive at *STREET	inform(street="Prince St")&request(arrival_time)	inform(street="*STREET")&request(arrival_time="*ARRIVAL_TIME")
is there an alternative to six p m i would like to take the bus	is there an alternative to *NUMBER *AMPM i would like to take the *VEHICLE	inform(time="6:00")&inform(ampm="pm")&inform(vehicle="bus")	inform(time="*TIME")&inform(ampm="*AMPM")&inform(vehicle="*VEHICLE")
my destination is roosevelt island	my destination is *STOP	inform(to_stop="Roosevelt Island")	inform(to_stop="*STOP")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i need a public transit route from prince street to dyckman street	i need a public transit route from *STREET to *STREET	inform(from_street="Prince St")&inform(to_street="Dyckman St")	inform(from_street="*STREET")&inform(to_street="*STREET")
what time will i arrive at dyckman street	what time will i arrive at *STREET	inform(street="Dyckman St")&request(arrival_time)	inform(street="*STREET")&request(arrival_time="*ARRIVAL_TIME")
what time will i arrive at dyckman street	what time will i arrive at *STREET	inform(street="Dyckman St")&request(arrival_time)	inform(street="*STREET")&request(arrival_time="*ARRIVAL_TIME")
no	no	negate()	negate()
what time will i arrive there	what time will i arrive there	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
can i get a ride at six p m	can i get a ride at *NUMBER *AMPM	inform(time="6:00")&inform(ampm="pm")	inform(time="*TIME")&inform(ampm="*AMPM")
yes	yes	affirm()	affirm()
is there a bus option	is there a *VEHICLE option	inform(vehicle="bus")	inform(vehicle="*VEHICLE")
no i want a bus option	no i want a *VEHICLE option	inform(vehicle="bus")&negate()	inform(vehicle="*VEHICLE")&negate()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i would like to go from columbus circle towards times square	i would like to go from *STREET towards *STREET	inform(from_street="Columbus Cir")&inform(from_street2="Times Sq")&inform(task="find_connection")	inform(from_street="*STREET")&inform(from_street2="*STREET")&inform(task="find_connection")
there's no connection from co- circle to times square	there's no connection from co- *CITY to *STREET	inform(to_street="Times Sq")&inform(from_city="Circle")&inform(task="find_connection")&negate()	inform(to_street="*STREET")&inform(from_city="*CITY")&inform(task="find_connection")&negate()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i would like to go from columbus circle to times square	i would like to go from *STREET to *STREET	inform(from_street="Columbus Cir")&inform(to_street="Times Sq")&inform(task="find_connection")	inform(from_street="*STREET")&inform(to_street="*STREET")&inform(task="find_connection")
when will i be at times square	when will i be at *STREET	inform(to_street="Times Sq")	inform(to_street="*STREET")
when will i arrive at times square	when will i arrive at *STREET	inform(street="Times Sq")&request(arrival_time)	inform(street="*STREET")&request(arrival_time="*ARRIVAL_TIME")
i would like a ride at six p m and would like to take the bus	i would like a ride at *NUMBER *AMPM and would like to take the *VEHICLE	inform(time="6:00")&inform(ampm="pm")&inform(vehicle="bus")	inform(time="*TIME")&inform(ampm="*AMPM")&inform(vehicle="*VEHICLE")
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i want to know how long it takes to get from dyckman street to bowery	i want to know how long it takes to get from *STREET to *STREET	inform(from_street="Dyckman St")&inform(to_street="Bowery")&request(duration)&request(distance)	inform(from_street="*STREET")&inform(to_street="*STREET")&request(duration)&request(distance)
yes	yes	affirm()	affirm()
yes	yes	affirm()	affirm()
dyckman street to park place	*STREET to *STREET	inform(from_street="Dyckman St")&inform(to_street="Park Pl")	inform(from_street="*STREET")&inform(to_street="*STREET")
no	no	negate()	negate()
park place	*STREET	inform(street="Park Pl")	inform(street="*STREET")
no	no	negate()	negate()
no	no	negate()	negate()
no	no	negate()	negate()
i want to arrive in park place	i want to arrive in *STREET	inform(to_street="Park Pl")	inform(to_street="*STREET")
no	no	negate()	negate()
no	no	negate()	negate()
no	no	negate()	negate()
thank you goodbye	thank you goodbye	bye()&thankyou()	bye()&thankyou()
i need a ride from astor place to city hall	i need a ride from *STREET to *STOP	inform(from_street="Astor Pl")&inform(to_stop="City Hall")	inform(from_street="*STREET")&inform(to_stop="*STOP")
yes	yes	affirm()	affirm()
what is the duration and arrival time	what is the duration and arrival time	request(arrival_time)&request(duration)	request(arrival_time="*ARRIVAL_TIME")&request(duration)
what is the arrival time	what is the arrival time	request(arrival_time)	request(arrival_time="*ARRIVAL_TIME")
are there any connections	are there any connections	inform(alternative="dontcare")	inform(alternative="dontcare")
